Project_ID,Project_Phase,State,Region,Terrain_Type,Tower_Type,Substation_Type,Transmission_Length_KM,Budget_Crore,Material_Type,Lead_Time_Days,Tax_Percentage,Transportation_Cost,Historical_Consumption,Month,Year,Quantity_Required
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,20,14.25,14275.91,9.32,11,2023,34
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,46,12.62,11519.77,354.12,12,2023,1523
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,40,12.45,13641.7,346.44,12,2023,1110
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,58,12.98,16379.88,678.37,12,2023,3186
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,34,13.11,13641.54,1698.13,12,2023,5131
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,55,16.02,18205.51,8.07,12,2023,37
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,55,20.47,14919.19,423.44,1,2024,2812
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,30,21.58,15202.26,276.86,1,2024,1705
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,48,15.9,17230.86,683.23,1,2024,5227
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,44,18.41,12016.33,1657.28,1,2024,9816
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,22,14.86,14032.35,11.66,1,2024,58
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,52,19.36,15232.32,390.39,2,2024,2409
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,53,16.0,16475.28,307.74,2,2024,1982
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,23,16.09,11993.33,958.13,2,2024,5065
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,44,16.11,11663.56,1414.62,2,2024,9635
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,57,13.78,12266.62,8.17,2,2024,66
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,43,12.2,15767.87,459.73,3,2024,2584
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,48,12.1,13907.82,357.63,3,2024,1924
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,56,20.95,15181.63,938.51,3,2024,5566
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,49,13.08,15119.05,1261.27,3,2024,10586
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,30,14.53,12688.18,8.74,3,2024,63
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,58,14.27,13117.48,400.65,4,2024,2722
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,52,12.75,15066.44,334.53,4,2024,2077
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,28,20.21,14858.94,806.91,4,2024,4929
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,59,15.25,13619.96,1579.11,4,2024,10522
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,33,15.56,12886.72,8.85,4,2024,61
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,43,15.32,12642.08,472.68,5,2024,2539
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,57,16.83,11630.27,269.7,5,2024,2171
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,22,16.92,12417.68,801.29,5,2024,4242
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,58,12.67,12834.03,1664.21,5,2024,9598
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,57,17.0,16153.0,8.31,5,2024,67
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,56,15.48,14749.33,418.41,6,2024,2573
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,16,18.58,13899.66,290.15,6,2024,1619
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,18,16.21,16872.86,897.22,6,2024,4146
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,32,16.77,16962.49,1440.03,6,2024,7806
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,55,16.12,11594.69,8.6,6,2024,60
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,20,17.45,14518.77,449.31,7,2024,2149
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,48,15.88,12424.71,330.96,7,2024,1783
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,52,15.92,14041.69,877.18,7,2024,4689
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,52,17.02,17533.59,1677.2,7,2024,8645
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,20,14.89,16654.9,11.4,7,2024,50
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,21,13.61,14728.49,334.94,8,2024,2042
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,56,14.77,13503.49,256.2,8,2024,1715
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,59,12.07,14385.05,753.54,8,2024,4751
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,33,16.61,12642.41,1379.57,8,2024,7495
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,45,16.21,14436.03,10.2,8,2024,53
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,29,18.51,17862.1,377.38,9,2024,2064
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,38,13.45,12605.89,323.91,9,2024,1632
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,56,18.53,12112.45,736.48,9,2024,4127
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,15,20.7,16514.84,1407.13,9,2024,7222
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,47,18.0,15277.96,8.7,9,2024,56
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,53,20.48,12865.25,347.9,10,2024,2395
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,53,14.14,16083.19,296.86,10,2024,1884
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,49,13.55,16074.34,895.01,10,2024,4304
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,20,15.01,16716.2,1302.29,10,2024,7489
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,26,14.21,14780.01,11.13,10,2024,48
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,35,21.89,14653.79,370.65,11,2024,2448
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,48,18.46,16670.29,358.1,11,2024,1700
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,43,21.14,14377.54,693.33,11,2024,4515
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,18,12.03,12634.87,1484.85,11,2024,7721
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,44,20.31,16016.97,11.75,11,2024,52
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,43,18.72,17157.51,349.4,12,2024,2361
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,28,20.42,12029.4,251.37,12,2024,1676
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,54,15.99,16767.95,817.74,12,2024,5278
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,58,13.7,15552.7,1351.36,12,2024,8908
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,39,17.08,16066.1,11.91,12,2024,62
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,50,13.73,16792.34,439.73,1,2025,2508
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,43,21.43,14523.68,306.84,1,2025,1791
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,58,20.81,11913.11,782.69,1,2025,5805
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,25,12.02,17129.02,1233.8,1,2025,9216
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,59,12.74,15235.07,9.43,1,2025,66
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,37,20.81,12045.18,406.42,2,2025,2477
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,39,15.32,14630.2,267.87,2,2025,2015
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,55,13.93,15071.59,913.15,2,2025,5799
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,48,20.48,11773.97,1480.43,2,2025,11327
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,43,13.19,11520.46,9.42,2,2025,62
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,42,14.56,17397.49,478.11,3,2025,1557
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,17,13.57,13006.98,267.28,3,2025,1158
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,20,16.27,18171.83,734.39,3,2025,2984
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,19,21.05,15118.87,1622.05,3,2025,5432
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,42,14.15,13376.71,11.65,3,2025,39
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,57,17.33,12055.28,419.09,4,2025,1995
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,21,21.67,15100.43,301.27,4,2025,1338
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,51,12.69,16165.62,755.82,4,2025,3742
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,28,15.75,16157.6,1462.37,4,2025,5881
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,36,14.87,15119.9,10.96,4,2025,42
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,57,18.65,16764.14,323.89,5,2025,1875
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,27,20.25,14686.2,271.39,5,2025,1230
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,39,12.43,16809.64,826.1,5,2025,3649
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,30,21.2,11492.1,1740.19,5,2025,6198
P46,Commissioning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,36,12.38,13412.1,9.49,5,2025,45
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,19,21.04,14936.39,407.23,6,2025,2093
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,31,17.09,15214.71,309.53,6,2025,1624
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,16,13.06,17564.83,729.72,6,2025,4196
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,24,14.65,15595.42,1646.67,6,2025,7996
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,42,12.41,14549.67,9.74,6,2025,59
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,18,21.11,15857.24,457.93,7,2025,1273
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,33,20.91,14667.0,302.5,7,2025,1011
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,42,15.18,11703.45,729.17,7,2025,2730
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,57,14.88,17903.34,1359.55,7,2025,5318
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,58,13.2,12496.23,11.19,7,2025,38
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,23,13.99,15328.03,385.25,8,2025,1177
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,37,16.16,14435.7,311.06,8,2025,957
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,30,13.69,15204.85,803.93,8,2025,2676
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,15,15.74,14857.83,1465.63,8,2025,4784
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,20,14.19,13039.43,11.2,8,2025,32
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,50,21.04,15434.87,439.43,9,2025,2029
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,45,19.89,15508.68,323.73,9,2025,1491
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,19,13.91,13091.99,933.72,9,2025,3701
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,51,14.31,11905.03,1630.9,9,2025,8367
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,46,17.89,13878.42,11.7,9,2025,52
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,20,14.56,15180.51,401.6,10,2025,1192
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,40,13.16,12845.03,251.68,10,2025,1055
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Steel,34,13.06,14350.9,728.75,10,2025,2572
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Cement,26,17.1,17427.02,1225.73,10,2025,4569
P46,Planning,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,57,19.32,15211.03,10.97,10,2025,35
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,35,13.67,14615.24,479.69,11,2025,2108
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,42,12.81,16695.34,270.37,11,2025,1547
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,44,16.75,15584.57,657.27,11,2025,4531
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,32,16.54,12235.15,1599.47,11,2025,8377
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,53,21.78,13304.53,11.79,11,2025,58
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Conductor,31,18.42,12806.28,477.54,12,2025,2166
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Insulator,23,21.86,16609.71,240.44,12,2025,1715
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Steel,20,20.32,14853.25,849.17,12,2025,4119
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Cement,50,12.36,17706.22,1425.65,12,2025,8528
P46,Execution,Telangana,South,Plain,400kV,AIS,228,1287,Transformer,57,16.59,16603.3,8.83,12,2025,61
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,45,18.14,9052.91,442.47,1,2023,1041
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,20,16.48,9577.98,289.52,1,2023,763
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,18,21.44,7389.3,861.09,1,2023,1974
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,58,21.99,6507.3,1568.14,1,2023,4363
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,44,20.37,7262.31,9.19,1,2023,27
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,45,19.79,6499.87,341.25,2,2023,1007
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,19,18.03,7954.36,310.69,2,2023,758
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,16,17.78,9119.28,889.14,2,2023,1981
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,49,21.33,6277.29,1566.59,2,2023,4489
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,46,15.2,7681.33,11.54,2,2023,29
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,40,18.12,6044.48,331.53,3,2023,1107
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,41,17.36,9393.69,323.37,3,2023,769
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,27,19.94,8290.91,717.8,3,2023,2089
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,52,13.07,6205.41,1426.21,3,2023,4415
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,43,18.74,8275.92,11.88,3,2023,28
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,30,19.63,7835.63,448.96,4,2023,1111
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,54,17.19,9275.66,356.08,4,2023,831
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,35,17.98,8841.1,655.43,4,2023,2167
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,24,21.23,9568.68,1314.83,4,2023,3744
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,19,21.41,8654.16,8.56,4,2023,25
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,53,14.35,8450.85,463.33,5,2023,1154
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,23,21.79,8728.1,265.23,5,2023,757
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,21,15.22,9584.88,760.54,5,2023,1854
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,29,16.54,7199.02,1702.89,5,2023,3642
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,30,14.95,6165.84,8.98,5,2023,23
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,54,15.01,8801.99,390.21,6,2023,1007
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,36,17.13,8727.4,340.18,6,2023,712
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,33,12.41,6607.45,697.31,6,2023,1938
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,44,15.29,7542.56,1341.35,6,2023,4205
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,17,20.23,6378.21,8.57,6,2023,22
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,16,20.02,6240.67,403.9,7,2023,825
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,49,13.76,9076.86,324.69,7,2023,776
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,40,12.87,7312.1,903.98,7,2023,1932
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,24,21.93,7809.51,1723.64,7,2023,3380
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,51,20.5,8949.48,9.22,7,2023,22
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,35,12.26,6195.32,415.05,8,2023,965
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,44,14.27,7977.45,255.06,8,2023,718
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,36,14.15,8065.73,802.7,8,2023,1885
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,23,13.2,7981.72,1320.52,8,2023,3406
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,48,20.95,8357.78,9.97,8,2023,25
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,19,12.99,6992.17,379.69,9,2023,839
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,29,13.84,7614.93,359.63,9,2023,637
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,18,14.63,8358.57,782.26,9,2023,1629
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,39,21.24,8896.27,1766.26,9,2023,3518
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,29,14.8,9000.06,10.32,9,2023,22
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,16,20.5,8698.01,478.72,10,2023,823
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,54,12.41,7660.01,306.78,10,2023,776
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,40,16.03,8500.3,667.75,10,2023,1841
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,18,15.47,8326.34,1297.33,10,2023,3094
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,53,16.06,8032.95,9.03,10,2023,22
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,21,19.1,9161.8,394.91,11,2023,851
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,44,13.05,8035.56,325.06,11,2023,688
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,33,14.46,8129.07,786.05,11,2023,2060
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,29,14.81,8464.05,1522.97,11,2023,3416
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,32,16.11,8514.46,11.44,11,2023,21
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,18,17.95,9312.43,438.74,12,2023,947
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,41,20.88,7830.11,326.46,12,2023,772
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,58,18.29,6546.22,835.99,12,2023,2199
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,54,14.61,7168.26,1512.24,12,2023,4005
P47,Planning,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,16,20.84,6198.32,11.19,12,2023,24
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,51,14.54,6713.86,459.95,1,2024,1748
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,40,15.89,7003.04,272.72,1,2024,1296
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,33,18.61,7271.94,685.85,1,2024,3696
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,50,16.84,8324.51,1232.65,1,2024,7024
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,59,15.1,6051.39,11.61,1,2024,43
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,39,12.87,7326.22,410.18,2,2024,1852
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,59,18.59,6530.17,296.42,2,2024,1399
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,36,19.4,9282.99,756.62,2,2024,3196
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,41,15.22,7513.56,1758.73,2,2024,6374
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,29,13.99,7700.93,9.86,2,2024,45
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,48,19.77,6834.94,357.27,3,2024,1953
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,29,16.13,8866.05,359.2,3,2024,1348
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,16,15.74,8320.35,886.75,3,2024,3066
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,42,16.9,8828.44,1687.49,3,2024,7389
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,48,14.4,8011.35,8.88,3,2024,41
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,39,13.2,7245.92,349.77,4,2024,1626
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,45,20.72,8080.49,289.22,4,2024,1290
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,37,14.31,6951.35,722.46,4,2024,3351
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,34,20.06,9038.48,1774.8,4,2024,6826
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,19,13.53,6600.77,11.19,4,2024,37
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Conductor,56,21.86,9450.16,451.48,5,2024,1679
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Insulator,52,17.56,6996.25,245.13,5,2024,1342
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Steel,29,21.71,6150.34,695.79,5,2024,3191
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Cement,20,18.69,8091.86,1463.36,5,2024,6051
P47,Execution,Uttar Pradesh,North,Coastal,765kV,AIS,100,1643,Transformer,22,18.92,7298.15,11.22,5,2024,41
